bot_id,top_id,bot_type,top_type,x,y,z_bot,z_top,dx,dy,dz,dist_xy,type_pair,label,sector6,ang_deg,ang_margin,dz_thresh,confidence,is_boundary,label_raw,frac1,frac2,block_id
974,9373,1,4,172.429641978708,112.577370987112,17.4722848095688,20.7838342619459,-0.6517134009170036,0.2946036406410002,3.311549452377097,0.7152074258659082,1->4,BA,3,155.67490121420605,5.674901214206045,3.336072339193011,0.0935826564698728,1,BA,0.811802386723223,0.9822743923505037,3
975,9374,1,4,174.622105983093,113.807314820364,17.469893861208,20.7949072673241,-0.6984138085400105,0.3393542189919998,3.325013406116099,0.7764941299887801,1->4,AB,3,154.08521832041876,4.085218320418761,3.336072339193011,0.07314059616592715,1,BA,0.8230035918439336,0.993006054680504,3
976,9299,1,4,11.2142076809704,18.5737044779913,17.46568839997,20.8062400908261,0.7125165294671003,0.45225925558770186,3.3405516908561026,0.8439302335078318,1->4,AB,1,32.40473005614557,2.4047300561455813,3.336072339193011,0.046792680605967564,1,BA,0.003707709948941096,0.1620616480900534,0
977,9300,1,4,13.3937086662785,19.7918179996963,17.4784130703125,20.8026784792248,0.6925726277807005,0.5192298489810021,3.3242654089123,0.8655960263447949,1->4,AB,1,36.85932690431607,6.859326904316077,3.336072339193011,0.13689948150646836,0,BA,0.014862573565275587,0.17269008708143552,0
978,9301,1,4,15.5710311189515,21.0129106184251,17.4905260476622,20.8007545503393,0.6769992681250994,0.5802519362384011,3.3102285026770986,0.8916391190107877,1->4,AB,1,40.5996772535692,10.599677253569212,3.336072339193011,0.21791483861901553,0,BA,0.02598797861761325,0.18334451966898307,0
979,9302,1,4,17.7464517250143,22.2368487770393,17.5018324595308,20.800114350734,0.6652383713646017,0.6356440963087024,3.2982818912031995,0.9201008139915619,1->4,AB,1,43.696781088051615,13.696781088051608,3.336072339193011,0.29057548918932063,0,BA,0.037086598508638005,0.19402378052296937,0
980,9303,1,4,19.9202540211683,23.4634355242505,17.5121982315247,20.8003756516129,0.6567132455400007,0.6858336434411996,3.2881774200882,0.9495472991607693,1->4,AB,1,46.24257433896612,16.242574338966108,3.336072339193011,0.3556120871186152,0,BA,0.04816143497452661,0.2047261511789691,0
981,9304,1,4,22.0927113837453,24.6924406408338,17.5215286521318,20.8011670909362,0.6508715168363999,0.7313045732136985,3.279638438804401,0.978999545573023,1->4,AB,1,48.33046067398824,18.330460673988227,3.336072339193011,0.4137718279056713,0,BA,0.059215558112911224,0.21544962289892716,0
982,9305,1,4,24.2640735743237,25.9236161344989,17.5297513529673,20.8021500713011,0.6472058319845004,0.7725620452721991,3.2723987183338004,1.0078330728597433,1->4,AB,1,50.04575776612545,20.045757766125462,3.336072339193011,0.46581785595087954,0,BA,0.07025193711786992,0.2261920318689782,0
983,9306,1,4,26.4345632355192,27.156714634663,17.5368133099316,20.8030391560793,0.6452659895223007,0.8101026930049997,3.2662258461477016,1.035680728047088,1->4,AB,1,51.46184765773658,21.46184765773657,3.336072339193011,0.5125049340821811,0,BA,0.08127333355067132,0.2369512196998583,0
984,9307,1,4,28.6043723708486,28.3914974230347,17.5426854922154,20.8036079430796,0.644662611567199,0.8443992334911989,3.2609224508642,1.062355848232204,1->4,AB,1,52.63981799453557,22.639817994535576,3.336072339193011,0.5545592992812031,0,BA,0.09228223970564015,0.24772510349637658,0
985,9308,1,4,30.7736646209263,29.6277409272003,17.547361552922,20.8036866377853,0.645063229255399,0.8758911221959984,3.2563250848633025,1.0877921803723214,1->4,AB,1,53.629651090578704,23.629651090578704,3.336072339193011,0.5926636476743063,0,BA,0.10328086748057339,0.2585117325160802,0
986,9309,1,4,32.9425794431559,30.8652396427831,17.5508539373948,20.8031544777213,0.6461852113063031,0.904979500721403,3.2523005403265017,1.1119996510956878,1->4,AB,1,54.47191179917238,24.471911799172375,3.336072339193011,0.627447795530224,0,BA,0.11427116721157596,0.2693093136660502,0
987,9310,1,4,35.1112345400976,32.1038057700732,17.5531933488485,20.8019379395156,0.6477903413308042,0.932029434937796,3.2487445906671013,1.1350379702511926,1->4,AB,1,55.199460757836725,25.199460757836732,3.336072339193011,0.6594876782731929,0,BA,0.12525484760792857,0.28011620833237777,0
988,9311,1,4,37.2797302680464,33.3432692415723,17.5544396069566,20.800017108345,0.6496754491779981,0.9573701464781976,3.2455775013884,1.1569942898010859,1->4,AB,1,55.839017887977306,25.83901788797732,3.336072339193011,0.6893063292752074,0,BA,0.13623340894470087,0.2909309326205014,0
989,9312,1,4,39.4481542025188,34.5834759027782,17.5546841954367,20.7974228570113,0.6516654999610978,0.9813004006583057,3.242738661574599,1.17797215594075,1->4,AB,1,56.41251549562417,26.412515495624177,3.336072339193011,0.71738094694486,0,BA,0.14720818549781486,0.3017521414819566,0
990,9313,1,4,41.6165821850343,35.8242852788858,17.5540490931296,20.7942342772723,0.6536081453785059,1.0040923690981955,3.2401851841426996,1.198083925852591,1->4,AB,1,56.938116486564475,26.938116486564468,3.336072339193011,0.7441483380347645,0,BA,0.15818036319702955,0.31257860922811176,0
991,9314,1,4,43.7850827580214,37.0655691014233,17.5526892061261,20.790576879681,0.6553672661544994,1.025996392712699,3.2378876735549014,1.217446036342594,1->4,AB,1,57.43111558310428,27.431115583104287,3.336072339193011,0.7700133207557267,0,BA,0.16915101956545575,0.32340921667458616,0
992,9315,1,4,45.9537200094649,38.3072078810846,17.5507893628638,20.7866199786741,0.6568170566351981,1.0472471570603972,3.2358306158103005,1.2361776789191792,1->4,AB,1,57.9047055809469,27.90470558094691,3.336072339193011,0.7953593488915309,0,BA,0.1801211601662999,0.33424292123809257,0
993,9316,1,4,48.1225541764096,39.5490881657859,17.5485595443884,20.7825657254558,0.6578395160516024,1.0680696916058992,3.2340061810674,1.2544025251115078,1->4,AB,1,58.37048573551256,28.370485735512545,3.336072339193011,0.8205569706259059,0,BA,0.19109173512532893,0.345078733012083,0
994,9317,1,4,50.2916458297038,40.791100232292,17.5462201961972,20.7786349913426,0.6583176266500956,1.0886845389959987,3.2324147951453988,1.2722484517605612,1->4,AB,1,58.839028562701344,28.839028562701344,3.336072339193011,0.8459751504147562,0,BA,0.20206368082293583,0.3559156946254337,0
995,9318,1,4,52.4610551415286,42.0331350983614,17.543992184317,20.7750575990619,0.6581348275677996,1.109314574893503,3.2310654147449007,1.2898528122731099,1->4,AB,1,59.32016568309413,29.32016568309413,3.336072339193011,0.8719902382032197,0,BA,0.2130379273943361,0.3667528551724332,0
996,9319,1,4,54.6308460480246,43.2750806064244,17.5420890876619,20.772061842679,0.6571679109221975,1.1301917551673952,3.2299727550171013,1.3073649324477856,1->4,AB,1,59.82346106059518,29.82346106059518,3.336072339193011,0.8990004774597607,0,BA,0.22401544726944833,0.37758923604159284,0
997,9320,1,4,56.8010857156223,44.5168184880801,17.5407025032458,20.7698616647866,0.6552875565165976,1.1515630883476007,3.2291591615407995,1.3249525758192846,1->4,AB,1,60.35831370967791,29.6416862903221,3.336072339193011,0.9055413544515106,0,BA,0.23499726394690879,0.3884238053024222,0
998,9321,1,4,58.9718460272351,45.7582216449942,17.5399848658944,20.7686330060171,0.652353983055896,1.1736961131121006,3.2286481401227007,1.3428061234382815,1->4,AB,1,60.934184266632506,29.065815733367486,3.336072339193011,0.8999137283321066,0,BA,0.2459844750868016,0.39925545398037365,0
999,9322,1,4,61.1432080309397,46.9991511993519,17.5400264622678,20.7684961187224,0.6482118779583033,1.1968843876463993,3.2284696564545996,1.3611432239547485,1->4,AB,1,61.56079111306981,28.439208886930203,3.336072339193011,0.8925373205616488,0,BA,0.2569782989943489,0.410082970321078,0
1000,6583,1,3,63.3152570210328,48.2394545184038,17.5408403812212,20.7595453653603,1.3704843204490018,-0.026958258813195357,3.218704984139098,1.3707494374665274,1->3,AB,0,358.8731025535054,28.87310255350542,3.336072339193011,0.9125498075509529,0,AB,0.2679800460688705,0.42090502255386186,0
1001,6584,1,3,65.4880877352736,49.4789657265939,17.5423460775088,20.761446143719,1.362749847634106,-0.001107024375201604,3.219100066210199,1.3627502972774383,1->3,AB,0,359.9534560134605,29.95345601346048,3.336072339193011,0.9411704254614389,0,AB,0.27899115584175105,0.4317201633602319,0
1002,6585,1,3,67.6618017203039,50.7175050750039,17.5443606666949,20.7641990120752,1.3532716741399042,0.026852923399800943,3.2198383453802997,1.3535380687385687,1->3,AB,0,1.136769004359118,28.86323099564089,3.336072339193011,0.9007835948191105,0,AB,0.29001317981952174,0.44252682437206964,0
1003,6586,1,3,69.8365063829272,51.9548830253181,17.546600533447,20.7675888469852,1.3418423523040985,0.05731011542590636,3.2209883135382,1.343065652813416,1->3,AB,0,2.4456176306521824,27.55438236934782,3.336072339193011,0.8532827609788184,0,AB,0.3010477564980231,0.45332335180556194,0
1004,9404,1,4,72.0123099821436,53.1909088803369,17.5486976856679,20.7797186111544,0.6113059266363905,-1.1673856993736962,3.2310209254865008,1.3177573020260558,1->4,AB,5,297.6389724051855,27.638972405185484,3.336072339193011,0.8397738982293603,0,BA,0.3120965358684163,0.46410808176525425,0
1005,9405,1,4,74.1893181063362,54.4253985531951,17.5502357152166,20.7832588994309,0.5961511335494976,-1.131666850551099,3.2330231842143,1.2790879698709523,1->4,AB,5,297.77982694186454,27.779826941864542,3.336072339193011,0.8192849900767704,0,BA,0.32316111890306715,0.4748794080330224,0
1006,9406,1,4,76.3676246959599,55.6581902077081,17.5507893457504,20.786619923314,0.5785340416825022,-1.0924438306449034,3.2358305775636005,1.2361776411582606,1->4,AB,5,297.90470272870107,27.904702728701068,3.336072339193011,0.795359243299381,0,BA,0.3342429214862277,0.48563591853520993,0
1007,9407,1,4,78.5473032756896,56.8891601955033,17.5499795241866,20.789437176071,0.5583076734184971,-1.0494730799619987,3.2394576518844005,1.1887393338166694,1->4,AB,5,298.01246658275556,28.012466582755565,3.336072339193011,0.767791027747627,0,BA,0.34534303863269256,0.4963765343993134,0
1008,9408,1,4,80.7283959589651,58.1182419875863,17.5475297789476,20.7913513888396,0.5353823421921078,-1.002629847563604,3.2438216098920023,1.136618169640325,1->4,AB,5,298.10123890042894,28.10123890042894,3.336072339193011,0.7364531251640166,0,BA,0.3564620788101828,0.5071006751380913,1
1009,9409,1,4,82.9109021760948,59.3454439806823,17.5433147456199,20.7920374396695,0.5097457098221128,-0.9519428599771942,3.248722694049601,1.0798314207984547,1->4,AB,5,298.1681283389078,28.16812833890782,3.336072339193011,0.7013244814148402,0,BA,0.3676000010818194,0.5178084140157179,1
1010,9410,1,4,85.0947705061643,60.5708648089336,17.537394955032,20.7912332679034,0.4814815197534017,-0.8976242836343999,3.2538383128714017,1.0186038525522152,1->4,AB,5,298.2089033495591,28.20890334955908,3.336072339193011,0.6625162963425103,0,BA,0.3787559865853397,0.5285006116473538,1
1011,9411,1,4,87.2798919064031,61.7947006834386,17.5300234937546,20.7887716360996,0.4507812344288027,-0.8400842326163982,3.2587481423449987,0.9533861962519898,1->4,AB,5,298.2175851043092,28.217585104309194,3.336072339193011,0.6202885310891345,0,BA,0.3899283553518497,0.5391789800390244,1
1012,9412,1,4,89.4660995099077,63.0172454974779,17.5216253005455,20.7846079639111,0.41794888720899337,-0.7799290751179981,3.262982663365598,0.8848562790270813,1->4,AB,5,298.18599529048635,28.185995290486346,3.336072339193011,0.5750573519568113,0,BA,0.40111456431828196,0.5498460835057521,1
1013,9413,1,4,91.6531725863709,64.2388799583283,17.5127485196511,20.7788439648841,0.3833925311972024,-0.7179386091478008,3.266095445232999,0.8138953737937552,1->4,AB,5,298.1030437617724,28.103043761772426,3.336072339193011,0.5273840459858903,0,BA,0.4123112846703109,0.5605052438430781,1
1014,9414,1,4,93.8408465717177,65.4600503103555,17.5039971269431,20.771736905118,0.34760806113959575,-0.6550234957318963,3.2677397781748994,0.7415437573940344,1->4,AB,5,297.95401128541835,27.954011285418346,3.336072339193011,0.4779538535028511,0,BA,0.42351457045383106,0.5711603546790852,1
1015,9415,1,4,96.0288289559645,66.6812419339497,17.4959539037494,20.7636878853676,0.31114922001009404,-0.5921690424727046,3.2677339816182,0.6689379731902875,1->4,AB,5,297.7192260103645,27.71922601036448,3.336072339193011,0.42753531868967415,0,BA,0.43472009380822263,0.5818156511164736,1
1016,9416,1,4,98.2168162265024,67.9029453253602,17.4891145868849,20.7552095446839,0.2745940511907037,-0.5303689813855925,3.2660949577990017,0.5972379336288962,1->4,AB,5,297.3724794549558,27.372479454955794,3.336072339193011,0.3769350914527624,0,BA,0.44592342141435154,0.5924754128954876,1
1017,9417,1,4,100.404517118601,69.1256238340391,17.4838385589446,20.7468695106938,0.2385042830909896,-0.47055931692119657,3.2630309517491973,0.5275512902022798,1->4,AB,5,296.8782962630989,26.87829626309889,3.336072339193011,0.3269425715312796,0,BA,0.45712033093474436,0.603143682891685,1
1018,9418,1,4,102.591668760367,70.3496833134532,17.4803244818025,20.7392230131804,0.20338846610199823,-0.4135588021426031,3.2588985313778984,0.46086630487913566,1->4,AB,5,296.1879870081379,26.187987008137895,3.336072339193011,0.2782800814482927,0,BA,0.46830706541392464,0.6138240023093413,1
1019,9419,1,4,104.778053975573,71.5754512100991,17.4786085857344,20.732742093585,0.16967172599200353,-0.3600252926347025,3.2541335078506,0.39800339940484014,1->4,AB,5,295.23343477968956,25.23343477968956,3.336072339193011,0.23156248437142235,0,BA,0.47948055525232175,0.624519228226266,1
1020,9420,1,4,106.9635122307,72.8031616150536,17.4785805244871,20.7277580255035,0.13767120492799734,-0.31042699658620165,3.2491775010164012,0.339585454452714,1->4,AB,5,293.9167976373257,23.916797637325715,3.336072339193011,0.18726523363689207,0,BA,0.4906385661410659,0.6352314031636886,1
1021,9421,1,4,109.147943692329,74.0329512893657,17.4800122046361,20.7244286554171,0.10758781847900423,-0.265035731207405,3.2444164507809994,0.2860403424374174,1->4,AB,5,292.09405519435245,22.09405519435245,3.336072339193011,0.1457161781418886,0,BA,0.5017797470609571,0.6459617204065041,3
1022,9422,1,4,111.331309909742,75.2648656690435,17.4825879346078,20.72272994931,0.07950556817299059,-0.22393853548810227,3.240142014702201,0.23763333740674117,1->4,AB,5,289.54654102445227,19.546541024452267,3.336072339193011,0.10709823925398666,1,BA,0.5129036092427038,0.6567105763987479,3
1023,9423,1,4,113.513623265748,76.4988710067495,17.4859396009756,20.7224753358157,0.05340801202500245,-0.18706269879250215,3.2365357348401034,0.1945375774188555,1->4,AB,5,285.93450060135314,15.934500601353136,3.336072339193011,0.07147382234225008,1,BA,0.5240103934834867,0.6674776766838593,3
1024,9424,1,4,115.694941799491,77.7348703684076,17.4896749655324,20.7233553701626,0.02919090682298986,-0.1542086346542959,3.2336804046301992,0.1569471632209088,1->4,BA,5,280.71896994726,10.718969947260007,3.336072339193011,0.03878926690349369,1,BA,0.5351009612384431,0.6782621754803121,3
1025,9425,1,4,117.875353783217,78.9727216871445,17.4934112461192,20.7249886217899,0.006689473747002239,-0.12508680744599587,3.2315773756706996,0.12526555175323933,1->4,BA,5,273.06118493591964,3.0611849359196412,3.336072339193011,0.008841506514790647,1,BA,0.5461765993139722,0.6890628332081582,3
1026,9426,1,4,120.054968951319,80.2122552833438,17.496801187505,20.726973412786,-0.014303525908999859,-0.09935231396589472,3.230172225280999,0.10037665636893446,1->4,BA,4,261.80754872739345,8.192451272606547,3.336072339193011,0.018960580949244788,1,BA,0.5572388771571831,0.6998781693572329,3
1027,9427,1,4,122.233907187543,81.453288506077,17.4995537469968,20.728934077476,-0.034016905803994746,-0.07663481213559464,3.229380330479202,0.08384535951104113,1->4,BA,4,246.0643692176222,23.935630782377814,3.336072339193011,0.04627313846089318,1,BA,0.5682894974967695,0.7107065902384293,3
1028,9428,1,4,124.412291410728,82.6956362064275,17.5014551147958,20.7305575848665,-0.05268517695000696,-0.056559917682591276,3.2291024700707,0.07729652099878136,1->4,BA,4,227.0313339178658,17.031333917865794,3.336072339193011,0.03035384131369703,1,BA,0.5793301968935469,0.7215464803668774,3
1029,9429,1,4,126.590240506493,83.9391179738106,17.5023758618389,20.7316181595644,-0.07053646526800605,-0.03876520514759818,3.2292422977254986,0.08048685645892747,1->4,BA,3,208.79217441281918,1.207825587180821,3.336072339193011,0.0022414767551563576,1,BA,0.590362660760141,0.732396265601203,3
1030,9430,1,4,128.767867500133,85.1835657745563,17.5022752349096,20.7319867820736,-0.0877873803219984,-0.02291193499650035,3.229711547164001,0.09072806020787091,1->4,AB,3,194.6275218811438,15.372478118856208,3.336072339193011,0.03215811302535297,1,BA,0.6013884762301738,0.743254479792662,3
1031,9431,1,4,130.945276003139,86.428822691556,17.5011893487929,20.7316278062394,-0.10463646142301286,-0.008685518575191509,3.2304384574464997,0.10499632037385717,1->4,AB,3,184.74505076580337,25.25494923419663,3.336072339193011,0.06114002716117569,1,BA,0.6124091108054055,0.7541197537881452,3
1032,9432,1,4,133.122560241259,87.6747464260079,17.4992192659183,20.7305874295087,-0.12126536172399938,0.004199662471094712,3.2313681635903997,0.12133806129538882,1->4,AB,3,178.01652506847552,28.016525068475516,3.336072339193011,0.07838200488384217,1,BA,0.6234258972908354,0.7649908459840531,3
1033,9433,1,4,135.299807375453,88.9212072005865,17.496518464149,20.7289773632307,-0.13783941417000278,0.01600524054390462,3.2324588990817027,0.13876552822512445,1->4,AB,3,173.37675369855444,23.376753698554438,3.336072339193011,0.07479470306487372,1,BA,0.6344400604804283,0.7758666240307628,3
1034,9434,1,4,137.477096395968,90.168084439166,17.4932714318445,20.7269590697601,-0.15451057813800162,0.026972319302501546,3.2336876379155974,0.1568471382113668,1->4,AB,3,170.09787447957578,20.09787447957578,3.336072339193011,0.07268282128739531,1,BA,0.645452723285603,0.7867460358621295,3
1035,9435,1,4,139.65450145491,91.4152671690697,17.4896777136763,20.7247237334253,-0.17142044957600433,0.03732535782130242,3.2350460197489994,0.17543703391623933,1->4,AB,3,167.71606455152317,17.716064551523175,3.336072339193011,0.07166276790096617,1,BA,0.6564649301624489,0.7976281132052436,3
1036,9436,1,4,141.832092741098,92.6626492889299,17.4859393633487,20.7224753808868,-0.1887045724699874,0.04727857599449692,3.2365360175381,0.19453709008605055,1->4,AB,3,165.9344883911559,15.934488391155895,3.336072339193011,0.07147358852597165,1,BA,0.6674776743671706,0.8085119302909601,3
1037,9437,1,4,144.009939288244,93.910126136186,17.4822510408373,20.720422941896,-0.2064965505730072,0.05704315393231241,3.238171901058699,0.21423059260781596,1->4,AB,3,164.5575771381809,14.557577138180903,3.336072339193011,0.07190773964133888,1,BA,0.6784919341505421,0.8193965739041964,3
1038,9438,1,4,146.188109772099,95.1575923079091,17.478791028414,20.7187723573644,-0.22493073591400048,0.06683206368529682,3.2399813289503996,0.23464944213709393,1->4,AB,3,163.45211191708128,13.452111917081282,3.336072339193011,0.0727805018664784,1,BA,0.6895086882884349,0.8302811243699147,3
1039,9439,1,4,148.36667501627,96.4049375754256,17.4757097259396,20.7177141830083,-0.2441462360069977,0.07686775815518843,3.2420044570687025,0.25596100640564207,1->4,AB,3,162.52375119170978,12.523751191709778,3.336072339193011,0.07391171647136573,1,BA,0.7005289528397837,0.841164619906876,3
1040,9440,1,4,150.545710426773,97.6520432597981,17.4731180734746,20.7174121115543,-0.2642923153470065,0.08738875371609822,3.244294038079701,0.2783652676386449,1->4,AB,3,161.70343404917435,11.703434049174348,3.336072339193011,0.07511616487494929,1,BA,0.7115538153554908,0.8520460250025242,3
1041,9441,1,4,152.725295068053,98.8987791070619,17.4710852122946,20.7180026503368,-0.2855263060519917,0.09865685901000631,3.2469174380421997,0.302090131049354,1->4,AB,3,160.93862070075255,10.938620700752551,3.336072339193011,0.076191083390207,1,BA,0.7225844415287954,0.8629242031484043,3
1042,9442,1,4,154.905515265992,100.14499867133,17.4696388828706,20.719595024566,-0.30802130216500245,0.11096440420500642,3.2499561416953995,0.3273991777448376,1->4,AB,3,160.18848854743962,10.188488547439619,3.336072339193011,0.07691169703942405,1,BA,0.7336221225628438,0.8737978765562413,3
1043,9443,1,4,157.086464397418,101.390534694976,17.4687586398745,20.7222694616954,-0.3319625637060142,0.12464432189800334,3.2535108218208997,0.3545918085400206,1->4,AB,3,159.41999574165058,9.419995741650581,3.336072339193011,0.0770166196964726,1,BA,0.744668293734849,0.8846655858485253,3
1044,9444,1,4,159.268242009367,102.635196754153,17.4683745062354,20.7260810999077,-0.3575508939209726,0.14007558384200536,3.2577065936722995,0.3840101703501683,1->4,BA,3,158.606540112349,8.606540112348995,3.336072339193011,0.07620375497613407,1,BA,0.7557245380127331,0.8955256695148935,3
1045,9445,1,4,161.45095617592,103.878765124468,17.4683737073297,20.7310649773268,-0.3850013243900037,0.15769395644899475,3.2626912699970987,0.4160449539203598,1->4,BA,3,157.72632331774386,7.726323317743862,3.336072339193011,0.07411706017220597,1,BA,0.7667926306262226,0.9063762103881328,3
1046,9446,1,4,163.634720597652,105.120988438336,17.4685963936493,20.7372438697246,-0.4145400677120108,0.1779965952189997,3.2686474760753015,0.4511388429832161,1->4,BA,3,156.76212084713111,6.762120847131115,3.336072339193011,0.07033932516020362,1,BA,0.7778745273694309,0.9172150152038271,3
1047,9447,1,4,165.819652672924,106.361580862506,17.4688271853996,20.7446245847354,-0.4463995231320155,0.2015491435209924,3.2757973993358007,0.48979035464832954,1->4,BA,3,155.7008497015852,5.700849701585213,3.336072339193011,0.06438057746819449,1,BA,0.7889723623403605,0.9280395899733492,3
1048,9448,1,4,168.005868269065,107.600222788078,17.4687906486833,20.753192279943,-0.48080900134499416,0.22898335975399675,3.2844016312597013,0.5325511006641512,1->4,BA,3,154.53406212990845,4.534062129908449,3.336072339193011,0.055674176464924535,1,BA,0.8000884054197867,0.9388471460044844,3
1049,9449,1,4,170.193478727235,108.836564163702,17.4681617997856,20.7629151455438,-0.5179856217210101,0.2609910879440065,3.294753345758199,0.5800219412193797,1->4,BA,3,153.2583939947273,3.2583939947272995,3.336072339193011,0.04357657242697789,1,BA,0.8112250250973132,0.9496346289846818,3
1050,9450,1,4,172.382576694589,110.070237304252,17.4665816893565,20.773743491684,-0.5581111144589954,0.29829997293499844,3.307161802327503,0.6328276937173993,1->4,BA,3,151.87632810806025,1.8763281080602496,3.336072339193011,0.0273778480664952,1,BA,0.822384525534238,0.9603988307409266,3
1051,9451,1,4,174.573230778689,111.300875267939,17.4636788952399,20.78559372,-0.6013154182840026,0.34163724435299514,3.3219148247601,0.69158964639096,1->4,BA,3,150.3969353770152,0.3969353770152111,3.336072339193011,0.006329557337150309,1,BA,0.8335690259972319,0.971136549586062,3
1052,9452,1,4,176.765467990686,112.528141402941,17.4591141705899,20.7983235698977,-0.647646262913014,0.39167247459499777,3.3392093993078014,0.7568705366313067,1->4,AA,2,148.83600488264062,1.1639951173593772,3.336072339193011,0.020313174815301933,1,BA,0.8447801992907825,0.981844848122803,3
1053,6715,1,3,178.959262358365,113.75176841478,17.4526492676779,20.8015008413446,0.05200113273599527,-0.7906609988939977,3.3488515736666997,0.7923691898211848,1->3,AA,5,273.76287764998494,3.7628776499849437,3.336072339193011,0.057712910596024965,1,AA,0.856019015275498,0.9925213941193818,3
1054,8355,1,3,8.99106837362604,14.8475467568391,17.4442340757269,20.8167487896961,-0.6282500497433432,0.3627198386439012,3.372514713969199,0.7254404223286507,1->3,AA,3,150.00003397349786,3.3973497863826196e-05,3.336072339193011,0.1645791476551498,0,AA,0.0031648527631550068,0.12954970293398888,0
1055,6558,1,3,11.1755887129681,16.061135374942,17.4594845166226,20.8083359454816,-0.6587330033474998,0.44036447169400006,3.3488514288589997,0.7923698868770526,1->3,AA,2,146.23718472439228,3.7628152756077213,3.336072339193011,0.05771225662306093,1,AA,0.014377385032453595,0.1401386606610883,0
1056,6559,1,3,13.3576360775315,17.2779144478165,17.4741665306936,20.8018707562081,-0.6841908485120012,0.511653088102701,3.3277042255144984,0.8543453632768205,1->3,AB,2,143.210045205522,6.789954794478007,3.336072339193011,0.13375357468108273,1,AB,0.025557311745650842,0.15075545614984984,0
1057,6560,1,3,15.5373980864358,18.4978917840145,17.4878478590745,20.7973081393689,-0.7049905334853008,0.576576237727302,3.3094602802944024,0.9107424499910276,1->3,AB,2,140.72199638757573,9.278003612424271,3.336072339193011,0.19482970144916065,0,AB,0.03670601655332911,0.16140015753244355,0
1058,6561,1,3,17.7151200716236,19.7209573571886,17.5002947266147,20.7944088828989,-0.7216216939922973,0.6353539468228,3.2941141562841985,0.9614637314967331,1->3,AB,2,138.63760031587736,11.362399684122636,3.336072339193011,0.25188831221826213,0,AB,0.04782583327867174,0.17207180479299244,0
1059,6562,1,3,19.8910717484943,20.9469186158991,17.5114032423347,20.7928316191085,-0.7346318401148011,0.6883708982413985,3.2814283767737997,1.0067464596690312,1->3,AB,2,136.8619947032266,13.1380052967734,3.336072339193011,0.30496822480104957,0,AB,0.05891964002413163,0.18276871785719057,0
1060,9381,1,4,22.0655247476043,22.1755303615562,17.5211499887787,20.8030525683651,0.7051476286141991,0.7551998224431031,3.2819025795864007,1.0332279273995273,1->4,AB,1,46.962996755257905,16.962996755257905,3.336072339193011,0.4041138764016384,0,BA,0.06999055904557207,0.1934887572871234,0
1061,9382,1,4,24.2387354262677,23.4065227592783,17.5295538976989,20.8028533270979,0.6978163424399,0.7967647273327998,3.2732994293989996,1.059141953893769,1->4,AB,1,48.787725976569554,18.78772597656956,3.336072339193011,0.4588105933815814,0,BA,0.08104170466866886,0.20422956868517064,0
1062,9383,1,4,26.4109355269293,24.639620731859,17.5366502352766,20.8028111034449,0.6924849770038009,0.8342676670249993,3.266160868168299,1.0842222943747697,1->4,AB,1,50.30558591745804,20.305585917458046,3.336072339193011,0.5076202128946842,0,BA,0.09207602809090723,0.21498875191271297,0
1063,9384,1,4,28.5823280290919,25.8745567007279,17.5424827578003,20.8026872181792,0.6887403969522978,0.8682362531724976,3.260204460378901,1.1082407345504974,1->4,AB,1,51.57630488940644,21.57630488940643,3.336072339193011,0.5513358432096223,0,BA,0.10309623045274627,0.2257639722591834,0
1064,9385,1,4,30.7530888542564,27.111081086855,17.5471074173839,20.8023033307704,0.6862257139747996,0.8991594050935028,3.255195913386501,1.1311027213689857,1->4,AB,1,52.64963960803855,22.64963960803854,3.336072339193011,0.5907019322194492,0,BA,0.11410472990883863,0.2365530520658936,0
1065,9386,1,4,32.9233671756474,28.3489643351422,17.5505874130993,20.8015285503072,0.6846385434824995,0.9274835250697002,3.2509411372078993,1.152803376338548,1->4,AB,1,53.56644785636955,23.566447856369564,3.336072339193011,0.6264038446724232,0,BA,0.12510365513668778,0.24735398838951217,0
1066,9387,1,4,35.0932892075316,29.5879989676152,17.5529885683113,20.8002740932293,0.6837222090653015,0.9536103914392022,3.247285524918002,1.1733920222287026,1->4,AB,1,54.360129251054325,24.36012925105433,3.336072339193011,0.6590642696373384,0,BA,0.13609486501269757,0.2581649709168353,0
1067,9388,1,4,37.2629632690124,30.8279983899179,17.5543857899254,20.7984958535537,0.6832592385794953,0.9779006396562977,3.2441100636282982,1.1929513184302316,1->4,AB,1,55.057997516981175,25.057997516981175,3.336072339193011,0.6892458049051162,0,BA,0.1470799920828652,0.2689843715510605,0
1068,9389,1,4,39.432482495094,32.0687945564553,17.5548706519606,20.796196061928,0.6830628793519011,1.000677679892199,3.241325409967402,1.2115819065102218,1->4,AB,1,55.682543325872274,25.682543325872274,3.336072339193011,0.7174569659121994,0,BA,0.15806047323473962,0.27981072403939394,0
1069,9390,1,4,41.6019265209303,33.3102371330206,17.5545561461769,20.7934203781939,0.6829731017151985,1.0222326091737983,3.2388642320170007,1.2293948775412846,1->4,AB,1,56.25235954746971,26.252359547469723,3.336072339193011,0.7441573763271928,0,BA,0.1690375660773809,0.2906427166666985,0
